Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	II	ITC	TC	SBA	VA	GS	FEM	CR	PM	JU	NS	AE	NF	W	P	CS	FT	ER	PE	GP	SSA	FR	IC	AA	PRVP	HS	SE	CSA	CC	NMB	N	MS	LR	FE	AC	IA	NCU	FP	FW	CAB	RR	FCA	MN	NC	NA	M	FAA	FHL	MC	PHE	FMC	FA	LGA	DC	OED	PL	F	FL	ID	B	U	ONR	CZ	OP	NHA	AR	LGL	CNF	UNI	AG	NASA	FM	SS	G	PA	GB	ES	ICA	OH	FCD	SB	OYR	OD	Z	CA	PAT	FO	H	OGA	PGA	OT	CI	OHW	OAE	OEP	STT	CIW	WT	EG	PCA	PAG	NAT	AS	SCP	WY	ADR	CNG	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PPW	PAC	FF	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OAU	OIE	OUC	OHU	OCM	OTP	PYH	PTR	PCO	RP	STH	EV	OSU	CNW	OYY	RS	UF	OL	OYC	RNB	SQ	OAD	UA	ATC	WA	VB
1935	417	126	118	116	18	0	10	2	31	63	4	0	4	0	2	3	26	0	0	12	17	0	0	0	0	0	0	0	0	0	0	12	0	1	0	3	0	0	4	0	0	3	0	1	67	0	0	0	1	0	7	0	4	0	1	0	0	0	0	3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	197	143	195	107	14	0	10	2	69	71	4	0	7	1	2	10	34	0	0	11	14	0	0	0	3	0	0	6	0	0	0	10	0	5	0	4	0	0	6	0	0	4	0	1	52	0	0	0	4	0	8	1	2	0	6	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	235	148	315	116	12	0	15	4	37	67	5	0	6	1	2	25	24	0	0	17	18	0	0	0	7	0	2	2	0	0	0	11	0	1	0	4	1	0	6	0	0	4	0	0	67	0	0	0	3	0	12	1	1	0	13	0	0	0	0	3	6	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	269	190	367	128	18	0	25	2	57	83	6	0	19	1	2	16	26	0	0	22	6	0	0	0	1	0	0	3	0	0	0	12	0	2	0	1	0	14	6	0	0	5	3	2	71	0	0	1	13	0	10	2	2	0	32	0	0	0	0	2	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	327	169	326	133	18	0	20	4	71	77	5	0	5	1	2	19	23	0	0	24	16	1	0	0	8	0	0	5	0	0	0	13	0	4	0	6	1	0	4	0	0	8	2	5	77	0	0	1	6	0	10	1	2	0	38	0	0	0	1	5	4	0	1	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	300	215	337	157	16	0	18	6	75	54	5	0	8	1	3	60	14	0	0	22	17	8	0	0	2	0	0	6	0	0	0	12	0	7	0	11	0	5	2	0	0	12	2	2	78	0	0	0	27	0	8	2	3	0	37	0	0	0	1	5	13	2	2	8	0	0	0	4	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	308	189	376	137	22	0	23	5	91	69	6	0	6	1	4	59	28	0	0	24	6	33	0	0	6	0	0	3	0	0	0	15	0	8	0	11	0	2	3	0	0	3	4	2	64	0	0	0	304	0	11	3	9	0	40	0	0	0	0	2	5	2	4	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	290	191	274	136	23	0	23	2	58	59	3	0	9	0	4	74	42	0	0	32	15	68	0	0	6	0	0	1	0	0	0	13	0	3	0	10	0	0	3	0	0	4	4	2	49	0	0	0	17	0	2	2	3	0	38	0	0	0	1	0	6	2	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	324	126	135	151	28	0	16	4	52	63	4	0	3	1	2	52	46	0	1	29	14	77	0	0	2	0	0	0	0	0	0	23	0	4	0	38	0	6	5	0	0	4	2	2	29	0	0	1	21	0	6	3	9	0	36	0	0	0	1	1	1	2	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	414	134	145	67	63	0	36	4	50	84	7	0	3	0	4	71	40	0	0	14	8	18	0	0	3	0	0	1	0	0	0	14	0	5	0	39	0	5	5	0	0	6	11	1	29	0	0	0	17	0	2	2	11	0	24	0	0	0	1	0	0	2	3	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	372	146	152	272	57	0	23	3	50	118	2	0	4	1	4	26	17	0	0	15	32	34	0	0	3	0	0	3	0	0	0	22	0	11	0	67	0	2	4	0	0	4	5	5	33	0	0	0	15	0	9	13	5	0	33	0	0	0	1	0	2	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	536	265	164	174	50	0	23	5	95	153	4	0	1	0	4	64	21	0	0	30	36	55	0	0	3	0	0	2	0	0	0	15	0	8	0	44	0	9	3	0	0	4	5	1	34	0	0	0	11	0	3	13	5	0	27	0	0	0	1	1	1	3	4	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	820	313	149	242	38	0	19	3	59	150	7	0	25	0	4	23	23	1	0	27	10	11	0	0	6	0	5	1	0	0	1	25	0	8	0	17	0	11	5	0	0	9	6	4	13	0	0	0	8	0	10	7	3	0	23	0	0	0	1	2	2	5	2	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	798	1009	163	235	55	0	22	4	123	164	3	0	4	1	2	20	34	0	0	26	20	5	0	0	2	0	0	6	0	0	0	19	0	12	0	12	0	8	4	4	0	3	7	6	38	0	0	1	6	0	10	12	1	0	34	0	0	0	1	3	1	2	4	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1325	372	269	433	46	0	29	5	114	156	4	0	9	0	3	48	21	4	0	14	15	10	0	0	17	0	0	7	1	0	1	26	0	5	0	128	1	14	6	8	0	3	4	4	33	0	0	0	5	0	8	9	91	0	40	0	0	0	1	4	0	2	3	5	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1333	279	203	255	67	1	30	6	100	104	7	0	8	0	1	103	18	1	1	17	22	19	0	0	1	0	0	4	0	0	1	24	0	4	0	33	1	15	3	8	0	7	4	5	40	0	0	0	8	0	8	6	1	0	21	0	0	0	1	4	0	3	2	1	0	1	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1240	224	212	247	123	0	16	6	96	190	2	0	7	1	7	43	14	3	0	21	14	30	0	0	0	0	1	9	0	0	1	22	1	2	0	42	0	16	3	10	0	2	3	5	49	0	0	0	4	0	13	1	2	0	26	0	0	0	1	2	0	3	3	5	0	0	1	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1104	305	203	501	71	1	14	4	104	186	5	0	8	1	8	74	14	2	0	19	18	15	0	0	0	1	0	7	0	0	3	26	1	3	0	4	0	22	4	8	0	3	2	5	32	0	0	1	5	0	12	0	1	0	24	0	0	0	1	25	0	2	5	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1118	303	211	265	92	0	19	5	155	99	2	0	6	1	7	52	33	3	0	25	21	18	0	1	3	2	0	8	0	0	3	24	1	4	0	3	1	16	3	8	0	3	3	6	41	0	0	0	4	0	18	1	2	0	20	0	0	0	1	3	0	6	4	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1233	269	187	340	82	0	22	4	140	148	4	2	13	1	7	51	23	4	0	26	69	12	0	1	4	5	0	9	0	0	3	22	1	4	0	3	1	13	3	8	0	3	2	5	34	0	0	0	7	0	22	1	1	0	15	0	0	1	1	4	0	3	2	3	0	0	2	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1549	248	241	338	117	0	26	6	96	148	5	0	8	1	14	120	17	8	0	42	31	18	0	2	7	1	0	9	0	0	2	19	8	5	0	2	1	27	6	10	0	3	2	6	55	0	0	0	2	0	16	1	2	0	20	0	0	2	1	2	1	11	4	7	0	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1312	278	386	335	142	0	33	6	129	96	8	0	11	0	5	40	21	1	0	36	35	17	0	2	7	2	0	8	0	0	2	22	6	5	0	3	1	23	4	12	0	6	7	5	32	0	0	1	3	0	26	1	1	0	8	0	0	4	1	3	0	4	3	4	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1291	270	274	253	129	0	42	6	129	168	2	0	7	1	11	58	23	0	2	38	50	22	0	1	4	1	0	8	0	0	1	22	6	4	0	3	1	14	5	12	0	6	8	6	58	0	0	0	4	0	16	1	2	0	9	0	1	1	1	4	0	7	4	5	0	0	0	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1228	241	336	249	127	5	29	5	130	102	9	0	12	1	4	65	32	1	3	29	29	12	0	1	4	2	0	14	0	0	2	22	7	5	0	3	1	19	5	12	0	6	3	7	63	0	0	0	2	0	9	2	1	0	15	0	0	1	1	4	0	7	2	3	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1478	337	347	432	169	155	35	5	150	80	11	0	6	1	11	54	28	2	7	41	89	25	0	1	4	6	0	9	0	0	1	31	4	4	0	2	1	12	2	23	0	6	3	7	45	0	0	1	7	0	20	1	2	0	15	0	5	2	1	5	0	7	2	7	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1960	1478	380	428	672	174	294	50	6	157	138	18	0	10	1	13	108	27	3	24	51	42	19	0	0	2	15	0	6	0	0	4	32	6	4	0	3	0	9	10	23	0	17	5	6	70	0	0	0	6	0	24	1	1	0	27	0	3	2	1	5	0	8	3	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1606	455	464	373	159	479	162	7	139	122	14	1	13	1	12	179	19	2	18	25	23	16	0	0	16	18	1	13	0	7	4	30	11	10	0	3	1	17	7	58	0	8	5	4	38	0	0	0	4	0	10	1	1	0	20	0	4	2	1	8	0	11	4	4	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1962	1474	521	520	596	126	423	143	9	203	82	16	1	8	0	9	167	37	8	21	39	26	21	0	0	9	15	0	11	0	2	1	31	5	5	0	3	1	15	9	42	0	11	2	7	54	0	0	0	4	0	32	1	1	0	18	0	10	2	1	8	0	7	2	5	0	0	1	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1189	539	577	552	153	265	183	6	290	193	17	1	13	1	17	239	34	11	15	39	18	32	0	4	14	27	0	15	0	7	1	36	38	11	0	2	1	18	7	47	0	11	5	6	43	0	0	0	5	0	25	1	2	0	19	0	4	4	1	7	0	10	2	3	0	1	1	1	2	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1964	1252	546	634	1628	194	312	191	6	291	102	14	0	16	1	6	283	42	9	10	38	99	97	0	1	8	19	0	17	0	0	4	35	12	8	0	2	2	21	19	27	0	9	5	7	43	0	0	0	7	0	20	1	1	0	16	0	7	2	1	14	0	9	3	3	0	0	1	0	2	0	0	0	3	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1145	540	647	1108	233	305	216	3	249	91	16	0	23	3	35	295	38	15	10	55	49	32	0	3	12	7	0	17	1	10	2	40	10	11	0	2	1	18	15	48	0	15	3	7	37	0	0	0	4	0	71	1	1	0	16	0	6	5	2	7	1	8	5	3	0	4	1	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	747	562	688	1113	209	239	374	8	273	83	25	0	16	8	44	282	50	14	27	38	33	27	0	4	14	6	1	15	1	14	4	34	10	11	1	1	1	20	9	74	0	12	4	10	38	0	0	1	10	0	32	1	3	0	17	0	7	4	2	10	0	12	3	3	0	1	1	0	6	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1967	781	545	722	887	227	330	290	5	270	84	18	0	14	22	61	249	52	8	10	57	162	46	0	3	20	6	1	13	1	12	4	39	13	10	2	0	1	19	16	41	0	13	7	6	42	6	0	0	8	0	47	1	0	0	10	0	6	9	2	9	0	10	1	4	0	6	1	0	3	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1968	633	624	772	1561	231	390	285	4	264	253	41	2	18	24	100	278	50	19	14	413	48	61	0	5	25	4	1	19	1	17	4	42	24	11	3	1	2	21	9	47	0	14	3	9	33	13	0	0	4	0	43	1	0	0	10	0	5	3	2	13	0	10	2	3	0	0	1	0	1	3	0	0	3	0	0	1	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1969	909	578	700	1223	250	547	334	8	269	96	39	4	23	30	83	323	27	30	10	45	126	59	0	5	20	6	3	27	0	15	4	157	17	15	3	0	0	30	10	48	0	15	9	5	35	12	0	0	7	0	46	2	0	0	17	0	6	4	3	10	0	12	6	4	1	0	2	16	1	28	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1970	840	814	679	1499	196	333	365	5	268	93	62	37	22	18	76	61	33	24	8	37	74	47	0	2	20	5	5	20	0	22	5	29	12	12	5	1	5	29	18	43	0	17	2	12	23	13	0	1	8	0	57	1	1	0	15	0	8	3	6	7	0	11	3	2	0	0	2	0	2	4	0	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1971	929	945	886	1294	283	335	412	24	244	100	97	169	41	24	86	61	41	43	5	429	46	58	0	4	74	5	7	38	0	21	5	43	13	13	1	1	2	34	18	74	0	12	6	10	27	21	0	0	10	0	50	1	1	0	14	0	4	3	4	8	0	6	4	3	0	0	2	0	3	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
