Year	Y	I	A	C	D	NAS	HE	GA	L	S	TD	EP	J	ED	PREX	FS	T	HH	E	SI	LC	PR	ITC	TC	SBA	VA	GS	CR	FEM	PM	JU	NS	AE	NF	CS	W	P	FT	ER	PE	FR	GP	IC	SSA	AA	PRVP	SE	HS	CSA	CC	N	NMB	FE	MS	LR	AC	NCU	IA	FP	FW	CAB	RR	FCA	NC	M	NA	FHL	FAA	MC	PHE	FMC	FA	LGA	DC	PL	F	FL	ID	B	U	SS	MN	CZ	OP	NHA	OED	ONR	AR	LGL	CNF	UNI	AG	NASA	FM	G	PA	GB	ES	ICA	OYR	OH	FCD	SB	OAU	OD	II	Z	CA	PAT	FO	H	OGA	PGA	OT	CI	RNB	FF	OHW	OAE	OEP	STT	CIW	EG	PCA	PAG	NAT	AS	SCP	WY	ADR	CNG	HGY	LGH	X	MA	TA	TS	GAO	FTZ	FC	RL	PPW	PAC	EC	EB	PVRP	JA	DT	WHO	JUL	NMC	TF	OAG	OIE	OUC	OHU	OCM	OTP	PYH	PTR	PCO	RP	STH	EV	OSU	CNW	OYY	RS	UF	OL	WT	OYC	SQ	OAD	UA	ATC	WA	VB
1930	207	166	138	320	15	0	7	2	75	23	7	0	4	0	1	13	14	0	0	43	6	0	0	0	0	0	2	0	0	0	8	0	2	0	3	3	0	4	0	0	5	2	93	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1931	139	217	132	350	14	0	7	4	88	37	5	0	11	0	1	1	20	0	0	30	10	6	0	0	0	0	3	0	0	0	8	0	3	0	1	6	0	4	0	0	4	3	78	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1932	197	199	108	269	13	0	8	5	79	45	6	0	4	0	3	10	20	0	0	52	7	1	0	1	0	0	0	0	0	0	11	0	1	0	1	2	0	4	0	0	5	4	72	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1933	394	1002	85	202	19	0	8	2	66	49	6	0	2	1	2	3	17	0	0	17	8	0	0	0	0	0	2	0	0	0	12	0	2	0	1	4	0	2	0	0	4	5	71	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1934	880	156	150	95	15	0	10	2	54	60	5	0	5	0	2	10	18	0	0	15	7	0	0	1	0	2	1	0	0	0	8	0	1	0	1	3	0	5	0	0	3	8	57	0	0	0	12	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	429	178	119	125	19	0	10	2	51	63	4	0	4	0	2	3	26	0	0	12	17	0	0	0	0	0	0	0	0	0	12	0	1	0	0	3	0	5	0	0	1	3	69	0	0	0	1	0	0	7	4	0	0	0	1	0	0	0	3	2	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	198	197	200	117	15	0	10	2	105	72	4	0	7	1	2	10	34	0	0	11	14	0	0	4	0	0	8	0	0	0	10	0	9	0	1	4	0	6	0	0	1	4	52	0	0	0	4	0	0	8	2	1	0	0	6	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1937	237	213	319	126	15	0	15	4	67	67	5	0	6	1	2	26	24	0	0	17	18	0	0	7	0	2	2	0	0	0	11	0	1	0	1	4	1	6	0	0	0	4	69	0	0	0	3	0	0	12	1	1	0	0	13	0	0	0	3	6	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1938	272	297	370	137	19	0	25	2	95	84	6	0	19	1	2	16	26	0	0	22	6	0	0	1	0	0	3	0	0	0	12	0	2	0	15	1	0	7	0	0	2	5	81	3	0	0	13	1	0	10	2	2	0	0	32	0	0	0	2	2	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	332	252	332	144	19	0	20	4	118	77	5	0	6	1	2	19	23	0	0	24	16	1	0	8	0	0	5	0	0	0	13	0	4	0	1	6	1	4	0	0	7	8	87	2	0	0	6	1	0	10	2	1	0	0	40	0	1	0	6	4	0	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	303	342	351	165	17	0	18	6	123	54	5	0	8	1	3	60	15	0	0	22	17	8	0	2	0	0	6	0	0	0	12	0	7	0	6	11	0	2	0	0	2	12	90	2	0	0	27	0	0	8	3	2	0	0	45	0	1	0	5	13	2	2	8	0	4	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	314	308	392	146	24	0	23	5	135	69	6	0	6	1	4	58	29	0	0	24	6	33	0	26	0	0	3	0	0	0	15	0	8	0	3	11	0	4	0	0	2	3	64	4	0	0	304	0	0	11	9	3	0	0	47	0	0	0	2	5	2	5	8	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	295	298	280	145	23	0	23	2	90	59	3	0	10	0	4	74	43	0	0	32	15	68	0	6	0	0	1	0	0	0	13	0	3	0	1	10	0	3	0	0	2	4	55	4	0	0	17	0	0	2	3	2	0	0	44	0	1	0	0	6	2	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	328	214	140	162	28	0	16	4	87	63	4	0	3	1	2	53	47	0	0	29	14	77	0	2	0	0	0	0	0	0	23	0	4	0	7	38	0	5	0	0	2	4	31	2	0	0	21	1	0	6	9	3	0	0	45	0	1	0	1	1	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	418	224	152	71	63	0	36	4	82	84	7	0	3	0	4	72	40	0	0	14	8	18	0	3	0	0	1	0	0	0	14	0	5	0	6	39	0	5	0	0	1	6	29	11	0	0	17	0	0	2	11	2	0	0	27	0	1	0	0	0	2	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	381	215	159	293	57	0	23	3	74	119	2	0	4	1	4	26	18	0	0	15	32	34	0	3	0	0	3	0	0	0	22	0	11	0	3	67	0	4	0	0	5	4	33	5	0	0	15	0	0	9	5	13	0	0	38	0	1	0	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	541	532	170	197	50	0	23	5	124	153	4	0	1	0	4	62	22	0	0	30	36	55	0	3	0	0	2	0	0	0	15	0	8	0	10	44	0	3	0	0	1	4	36	5	0	0	11	0	0	3	5	13	0	0	32	0	1	0	1	1	3	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	826	576	152	255	38	0	19	3	92	150	7	0	25	0	4	24	23	1	0	27	10	11	0	6	0	5	1	0	0	1	25	0	8	0	12	17	0	5	0	0	4	9	13	6	0	0	8	0	0	10	3	7	0	0	24	0	1	0	2	2	5	2	3	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1948	806	1502	167	244	56	0	22	4	153	164	3	0	4	1	2	19	34	0	0	26	20	5	0	2	0	0	6	0	0	0	19	0	12	0	9	13	0	4	4	0	6	3	38	7	0	0	6	1	0	10	2	12	0	0	36	0	1	0	3	1	2	4	3	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1949	1328	672	273	443	47	0	29	5	156	156	4	0	10	0	3	47	21	4	0	14	15	10	0	17	0	0	7	0	1	1	26	0	5	0	15	128	1	6	8	0	4	3	33	4	0	0	5	0	0	8	91	9	0	0	41	0	1	0	5	0	2	3	5	0	5	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1950	1338	501	204	271	70	1	30	6	145	106	7	0	8	0	1	103	18	1	1	17	22	19	0	1	0	0	4	0	0	1	24	0	4	0	16	34	1	3	8	0	5	7	40	4	0	0	8	0	0	8	1	6	0	0	21	0	1	0	5	0	3	2	1	1	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1951	1248	344	216	256	126	0	16	6	140	191	2	0	7	1	7	43	14	3	0	21	14	30	0	0	0	1	9	0	0	1	22	1	2	0	17	42	0	3	10	0	5	2	49	3	0	0	4	0	0	13	2	1	0	0	27	0	1	0	2	0	3	3	5	0	39	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1952	1106	458	206	519	74	1	15	4	146	188	5	0	8	1	8	73	14	2	0	19	18	15	0	0	1	0	7	0	0	3	26	1	3	0	23	4	0	4	8	0	5	3	32	2	0	0	5	1	0	12	1	0	0	0	25	0	1	0	25	0	2	5	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1953	1125	460	217	268	97	0	20	5	219	99	2	0	6	1	7	52	34	3	0	25	21	18	1	3	2	0	9	0	0	3	24	1	4	0	17	3	1	3	8	0	6	3	41	3	0	0	4	0	0	18	2	1	0	0	20	0	1	0	3	0	6	4	4	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1954	1239	415	189	357	85	0	23	4	203	149	4	2	13	1	7	51	23	4	0	26	69	12	1	4	5	0	10	0	0	3	22	1	4	0	13	3	1	4	8	0	5	3	34	2	0	0	7	0	0	22	1	1	0	0	16	0	1	1	4	0	3	2	3	0	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1955	1559	335	247	347	122	0	33	6	148	158	5	0	8	1	14	122	17	8	0	42	31	18	2	7	1	0	9	0	0	2	19	8	5	0	27	2	1	6	10	0	6	3	55	2	0	0	2	0	0	16	2	1	0	0	21	0	1	2	2	1	11	5	7	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1956	1320	563	389	349	146	0	36	6	191	102	8	0	11	0	5	40	22	1	0	36	35	17	2	7	3	0	8	0	0	2	22	6	5	0	23	3	1	4	12	0	5	6	32	7	0	0	3	1	0	26	1	1	0	0	8	0	1	4	3	0	4	3	4	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1957	1296	359	279	259	136	0	45	6	179	168	2	0	7	1	11	58	24	0	2	38	50	22	1	4	2	0	8	0	0	1	22	6	4	0	14	3	1	5	12	0	6	6	58	8	0	0	4	0	0	16	2	1	0	0	11	1	1	1	6	0	7	4	5	0	2	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1958	1237	368	348	261	130	5	29	5	182	102	9	0	12	1	4	65	34	1	3	29	29	12	1	4	2	0	14	0	0	2	22	7	5	0	19	3	1	5	12	0	7	6	63	3	0	0	2	0	0	9	1	2	0	0	17	0	1	1	4	0	7	2	3	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1959	1481	517	351	452	171	155	38	5	209	81	11	0	7	1	11	57	28	2	8	41	89	25	1	4	7	0	9	0	0	1	31	4	4	0	13	2	1	3	23	0	7	6	45	3	0	0	7	1	0	20	2	1	0	0	15	5	1	2	5	0	7	3	7	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1960	1490	476	438	699	177	294	55	6	211	138	18	0	10	1	13	111	28	3	26	51	42	19	0	2	16	0	6	0	0	4	32	6	4	0	9	3	0	10	23	0	6	17	70	5	0	0	6	0	0	24	1	1	0	0	28	3	1	2	5	0	8	3	6	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1961	1609	704	470	390	170	479	163	7	193	122	15	2	13	1	12	177	20	2	20	25	23	16	0	16	18	1	13	7	0	4	30	11	10	0	17	3	1	7	58	0	4	8	38	5	0	0	4	0	0	10	1	1	0	0	20	4	1	2	8	0	11	4	4	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1962	1478	723	530	619	129	423	145	9	257	82	16	2	10	0	9	169	37	8	31	39	26	21	0	9	15	0	11	2	0	1	31	5	5	0	15	3	1	9	42	0	7	11	54	2	0	0	4	0	0	32	1	1	0	0	19	10	1	2	8	0	7	2	5	0	1	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963	1200	739	583	566	156	265	184	6	345	194	17	2	13	1	18	240	34	11	30	39	18	32	4	14	28	0	15	7	0	1	36	38	11	0	18	2	1	7	47	0	6	11	47	5	0	0	5	0	0	25	2	1	0	0	19	4	1	5	8	0	10	2	3	1	1	1	1	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1964	1253	787	642	1650	198	312	191	6	340	103	14	0	18	1	6	281	46	9	11	38	99	97	1	8	19	0	17	0	0	4	35	12	8	0	21	2	2	19	27	0	8	9	44	5	0	0	7	0	0	20	1	1	0	0	21	7	1	2	16	0	9	3	3	0	0	1	0	4	0	0	3	0	0	2	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	1157	667	651	1124	239	305	217	3	291	92	16	0	24	3	36	294	45	16	10	55	49	32	3	12	7	0	17	10	1	2	40	10	11	0	18	2	1	15	48	0	8	15	38	3	0	0	4	0	0	71	1	1	0	0	22	7	2	5	7	1	8	5	3	4	0	1	2	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	751	753	698	1143	211	239	370	8	315	83	25	3	19	8	44	282	56	14	30	38	33	27	4	14	6	1	15	14	1	5	35	11	11	1	20	1	1	10	74	0	10	12	39	4	0	0	10	1	0	32	3	1	0	0	23	8	2	5	11	0	12	3	3	1	0	1	1	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
